DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDNZD,USDSEK,USDSGD,USDNOK
2003-04-07,0.00844,-0.00299,0.00624,-0.00861,0.00668,-0.00832,0.0076,-0.00578,-0.00371,-0.00695
2003-04-08,-0.00591,0.00416,-0.00045,0.00645,-0.00568,0.01125,-0.01349,0.00866,-0.0005,0.00343
2003-04-09,-0.00355,-0.00532,-0.00354,0.00339,-0.00465,-7e-05,-0.00147,0.0048,0.00118,0.00275
2003-04-10,-0.00753,0.00808,-0.01004,0.00087,-0.0048,0.00739,-0.00147,0.00612,0.00349,-0.00659
2003-04-11,0.00483,-0.00742,0.00038,-0.00626,0.00231,0.00351,0.00257,-0.00177,-0.00292,-0.00137
2003-04-14,-0.00204,0.00141,0.0,0.00273,0.00265,-0.00096,-0.00311,0.002,-0.00022,0.00109
2003-04-15,-0.0026,0.00083,0.00051,-0.00122,-0.00414,0.00124,-0.00856,-0.0013,-0.00022,0.00645
2003-04-16,-0.00655,0.00133,-0.00223,0.00917,-0.0097,-0.0033,-0.011,0.0071,0.00309,0.00552
2003-04-17,-0.00321,0.00618,-0.00051,0.00109,-0.00522,0.00503,0.00108,0.00262,0.00508,0.00291
2003-04-18,0.00229,-0.00351,0.00095,-0.0029,0.00049,-0.00069,0.00072,-0.00125,-0.00028,-0.00132
2003-04-21,0.0023,-0.00691,0.009,-0.00657,0.00065,-0.00324,0.0018,-0.00089,-0.00254,-0.00187
2003-04-22,-0.00999,0.00724,-0.01122,0.01398,-0.01166,0.0051,-0.01021,0.01015,-0.00271,0.0096
2003-04-23,0.00155,-0.00542,-0.00298,-0.00371,0.0063,-0.00269,0.00661,0.00192,-0.00124,-0.0007
2003-04-24,-0.00819,0.00416,-0.00982,0.01236,-0.00517,-0.00461,0.00395,0.00833,0.00028,0.01095
2003-04-25,-9e-05,-0.0035,0.00351,-0.00162,0.00858,0.00302,0.00325,-0.0017,-0.00292,0.0017
2003-04-28,0.00372,-0.00075,0.00057,-0.00608,-0.00648,0.00214,-0.00523,-0.00711,0.00326,0.00255
2003-04-29,-0.001,0.00166,0.00013,0.00051,-0.00129,0.00304,-0.00054,0.00458,0.0,-0.00347
2003-04-30,-0.01532,0.00895,-0.00602,0.0105,-0.00995,0.00861,-0.00591,0.01398,0.00191,0.01173
2003-05-01,-0.00517,0.00429,-0.00642,0.00927,-0.0089,0.01017,-0.00285,0.00639,0.00277,0.00644
2003-05-02,0.00339,-0.00454,0.00517,-0.00446,0.00317,-0.00211,-0.00196,-0.00357,-0.00175,-0.01143
2003-05-05,-0.00632,0.00387,-0.00249,0.00297,-0.00712,0.00614,-0.00673,0.00987,0.0077,0.00513
2003-05-06,-0.00734,0.00592,-0.00497,0.00814,-0.00629,0.00347,-0.00704,0.00765,0.00919,0.01194
2003-05-07,0.00123,0.0122,0.0131,0.00504,0.0033,0.00534,0.0088,-0.00243,0.0023,-0.00224
2003-05-08,-0.00992,-0.0012,-0.00651,0.00696,-0.0097,0.00429,-0.01474,0.0075,-0.00144,0.00761
2003-05-09,-0.00392,-0.0047,-0.00069,0.00441,-0.00373,0.00143,-0.00435,-0.00088,0.00057,0.00379
2003-05-12,-0.00512,0.00222,-0.00311,0.00053,-0.00526,0.00324,-0.00657,0.00352,0.00426,0.00586
2003-05-13,0.00503,0.00325,0.00019,-0.00464,0.00371,-0.00094,0.009,-0.00465,-0.00052,-0.00739
2003-05-14,9e-05,0.00344,-0.0044,0.00084,-0.00247,0.00809,-0.00087,-0.00013,0.0026,0.00175
2003-05-15,0.00357,0.0019,-0.00611,0.00046,0.0076,0.00211,0.00505,-0.00173,0.00696,0.00083
2003-05-16,-0.00739,-0.0006,0.00129,0.00373,-0.01191,0.0062,-0.00852,0.00889,-0.00465,0.00628
2003-05-19,-0.0124,-0.0049,-0.00681,0.01206,-0.00888,0.00499,-0.01376,0.00862,-0.00041,-0.00088
2003-05-20,9e-05,-0.00163,-0.0025,0.00039,-0.00183,0.01168,-0.00085,-0.00102,0.0011,0.00265
2003-05-21,-0.00188,-0.00393,-0.00134,0.00286,0.00137,-0.00386,0.00428,0.00497,-0.00012,0.01126
2003-05-22,0.0006,-0.00017,0.00421,-0.00286,-0.00335,-0.01332,0.00103,-0.00032,0.00099,-0.00127
2003-05-23,-0.00732,0.00308,-0.00183,0.00077,0.00152,-0.00757,0.00069,0.00467,-0.00029,0.0062
2003-05-27,-0.00567,-0.00197,-0.00146,0.00613,-0.00152,0.00211,-0.00154,0.00502,0.00075,0.0048
2003-05-28,0.00941,-0.01365,0.00305,-0.01076,0.01623,-0.00818,0.01555,-0.00425,-0.00798,-0.01093
2003-05-29,-0.00789,0.00236,-0.00816,0.00711,0.00031,0.00709,-0.00243,0.00491,0.00277,0.00741
2003-05-30,0.00585,-0.00883,0.00554,-0.00957,-0.00554,0.00415,-0.00017,-0.00226,-0.00231,-0.00349
2003-06-02,0.00187,0.00823,0.00128,0.00377,-0.0078,0.00117,-0.00744,-0.00098,0.00358,-0.00496
2003-06-03,0.00358,-0.00631,0.00576,-0.0118,-0.00532,-0.00524,0.00207,-0.00276,0.00035,-0.02046
2003-06-04,-0.00051,0.00563,-0.00337,-0.00015,-0.00875,0.01412,-0.00224,-0.00081,0.00214,-0.00598
2003-06-05,-0.01374,0.00838,-0.01603,0.01195,-0.00255,0.01268,-0.00121,0.01632,0.00407,0.00438
2003-06-06,0.01485,-0.01032,-0.00151,-0.01984,0.01251,-0.0101,0.00656,-0.01609,-0.00667,-0.01444
2003-06-09,-0.0041,0.00608,0.01028,0.00774,0.00121,-0.00332,0.00417,0.00315,0.00237,0.00085
2003-06-10,0.00487,0.00365,-0.00431,-0.00463,0.00274,-0.0047,0.00157,-0.00315,-0.00295,-0.00685
2003-06-11,-0.00665,-8e-05,-0.00916,0.01006,-0.01166,0.00927,-0.00712,0.00921,-0.00237,0.00214
2003-06-12,-0.00025,0.00025,-0.00042,-0.00336,-0.0015,0.0023,-0.00173,0.00032,-0.00322,0.00673
2003-06-13,-0.00534,0.0017,0.00036,0.00436,-0.00285,0.00968,-0.00224,0.00539,0.0042,0.00317
2003-06-16,-0.0011,-0.00281,-0.0083,0.00292,-0.00075,-0.00262,-0.00293,0.00163,0.0022,-0.00133
2003-06-17,0.00262,-0.00347,-0.00149,-0.00322,-0.00612,0.0003,-0.00531,-0.00091,0.00069,-0.00023
2003-06-18,0.00867,-0.00169,0.0025,-0.01173,-0.00178,0.00337,0.00188,-0.00882,-0.00266,-0.00592
2003-06-19,0.00274,-0.00287,0.00346,-0.0031,0.00492,-0.01192,0.00257,-0.00268,-0.00029,-0.00052
2003-06-20,0.00532,0.00295,0.00575,-0.00332,0.00314,-0.00605,-0.00343,-0.0058,-0.00144,-0.00782
2003-06-23,0.00587,0.00712,-0.00228,0.00166,0.00481,0.00214,-0.00154,-0.01019,-0.00259,-0.00482
2003-06-24,0.00434,-0.00348,0.00451,-0.00316,0.00317,-0.0039,0.00137,-0.00883,-0.00098,-0.00599
2003-06-25,-0.00814,0.00357,-0.01078,0.00399,-0.01514,0.01376,-0.00597,0.00655,0.00184,-0.00351
2003-06-26,0.01416,-0.01503,0.0088,-0.01661,0.01077,-0.00845,0.00957,-0.01456,-0.01013,-0.01486
2003-06-27,0.00053,-0.00335,0.00893,-0.00215,-0.0006,0.00355,0.0,-0.00062,-0.00074,0.0
2003-06-30,-0.00689,-0.00125,-0.00224,-0.00081,-0.00868,-0.00473,-0.00701,0.00406,-0.00216,0.0038
2003-07-01,-0.00676,0.00351,-0.00585,0.00795,-0.00698,0.00488,-0.01371,0.00407,0.00262,0.01163
2003-07-02,0.00485,0.00689,-0.0012,-0.00461,-0.00722,0.00923,-0.00185,-0.00169,0.00297,-0.00767
2003-07-03,0.00182,0.00329,-0.00432,0.00067,-0.00205,0.0,0.0,0.00054,-0.00057,0.00058
2003-07-07,0.01418,0.00135,0.01222,-0.01591,0.00249,-0.00879,-0.00569,-0.01967,-0.00365,-0.01652
2003-07-08,0.00672,-0.00423,0.01151,-0.00612,0.03529,-0.01589,0.02193,0.00093,-0.0004,-0.0015
2003-07-09,-0.00408,0.00618,0.00123,0.00729,0.00381,-0.00335,0.00102,0.00456,0.00822,-0.00014
2003-07-10,-0.00696,0.00136,-0.00123,0.00411,-0.0064,-0.00537,-0.00698,0.00749,-0.0044,0.00194
2003-07-11,0.00758,-0.00093,0.00018,-0.00841,-0.00303,0.00435,-0.00676,-0.00836,-0.00171,-0.00431
2003-07-14,0.00053,0.00221,0.00522,0.00015,0.00106,0.00167,0.00574,0.00136,-0.00034,-0.00496
2003-07-15,0.00577,0.00256,0.01564,-0.00697,0.0125,-0.01359,0.01227,-0.00801,0.0004,-0.007
2003-07-16,0.00214,-0.00849,0.00213,0.00421,-0.00718,0.00381,-0.00411,-0.00392,-0.00125,-0.0009
2003-07-17,0.00402,-0.00531,0.00371,-0.00087,0.00734,-0.00711,0.006,-0.0104,-0.00267,-0.00724
2003-07-18,-0.0067,0.00396,0.00164,0.00721,0.00971,-0.01004,0.01593,0.00421,0.00057,0.01176
2003-07-21,-0.00948,0.00042,-0.00897,0.00896,-0.00987,0.0044,-0.00279,0.00705,0.00239,0.00574
2003-07-22,0.00185,-0.00833,0.002,-0.0053,0.002,-0.00384,-0.00104,-0.00244,-0.00057,-0.00136
2003-07-23,-0.01394,0.00479,-0.00699,0.01204,-0.01404,0.00826,-0.01055,0.02109,0.00296,0.02029
2003-07-24,0.00375,-0.00403,-0.00124,-0.00423,-0.0077,0.00186,-0.00959,-0.00343,0.00103,-0.00035
2003-07-25,-0.00627,0.00361,-0.00545,0.00646,0.0009,0.01087,-0.00255,0.0073,0.00229,0.01283
2003-07-28,0.00139,-0.00504,-0.00456,-0.00193,0.00045,-0.00101,0.0017,0.00081,-0.00234,-0.00295
2003-07-29,0.0027,-0.00301,0.00289,-0.00304,-0.00211,-0.00217,-0.00662,-0.00304,-0.00251,-0.00513
2003-07-30,0.00867,-0.00641,0.00358,-0.01069,0.01943,-0.01041,0.01311,-0.00823,-0.00142,-0.00405
2003-07-31,0.01204,0.00108,0.00477,-0.00687,0.00785,-0.00513,0.00774,-0.01755,-0.00085,-0.00944
2003-08-01,-0.00187,0.00349,0.0028,0.00496,-0.00984,0.00813,-0.01168,-0.00043,-0.00057,0.00419
2003-08-04,-0.00753,-0.00391,-0.00218,0.012,0.01015,-0.00749,0.00702,0.00947,-0.00045,0.00463
2003-08-05,-0.00106,0.00433,-0.00031,-0.00111,0.00093,0.00142,0.00155,0.00135,-0.00199,-0.00187
2003-08-06,-0.0007,-0.00316,0.00025,0.00215,0.00015,-0.00107,0.00017,0.00339,0.00102,0.0054
2003-08-07,-0.0029,0.01187,-0.00552,0.00119,-0.00694,0.00907,-0.00155,0.00278,0.00438,0.00634
2003-08-08,0.00608,-0.00092,0.00558,-0.00725,-0.00383,-0.00014,-0.00206,-0.00592,-0.00125,-0.00918
2003-08-11,-0.00247,0.00556,0.00075,-0.00125,-0.00777,0.00684,-0.00888,-0.00331,0.00228,-0.00456
2003-08-12,0.00397,-0.00144,0.00249,-0.00514,0.00274,-0.00087,0.00085,-0.00074,-0.00114,-0.00571
2003-08-13,-0.00115,-0.00455,-0.00336,0.0,-0.00061,0.00116,-0.00102,0.00116,0.00068,-0.00738
2003-08-14,0.00603,-0.00059,0.00511,-0.00416,0.00152,-0.00727,0.0029,-0.00385,0.00274,-0.00414
2003-08-15,-0.00053,-0.00084,0.00263,-0.00051,-0.0032,0.0046,-0.00595,-0.0022,-0.00011,-0.00068
2003-08-18,0.01045,-0.00159,0.00421,-0.01476,0.0032,-0.00288,0.00612,-0.013,-0.0016,-0.00589
2003-08-19,0.00189,0.00142,0.0012,0.00043,-0.00015,-0.00695,0.00188,-0.00445,0.00029,-0.0079
2003-08-20,0.00117,0.00867,-0.00315,0.00129,-0.00456,-0.00128,-0.00664,0.00331,0.00435,0.00151
2003-08-21,0.01159,0.00551,0.00485,-0.01102,0.00884,-0.00278,0.00716,-0.00795,0.00339,-0.012
2003-08-22,0.00961,0.0,0.0057,-0.00871,0.00445,-0.00234,0.0,-0.01423,-0.00299,-0.01112
2003-08-25,-0.00193,0.00128,0.00172,0.00282,-0.00108,0.00819,0.00308,0.00171,-0.00103,0.00131
2003-08-26,-9e-05,-0.00051,-0.00025,0.00361,0.00895,0.00373,0.00983,-0.00294,-0.00566,-0.00222
2003-08-27,-0.00119,-0.00213,-0.00089,-0.00064,0.00762,-0.00637,0.0101,0.00435,0.00182,0.00131
2003-08-28,0.00092,0.00255,-0.00152,-0.00184,0.0025,0.0035,0.00351,0.00162,-0.002,0.00469
2003-08-29,-0.00823,0.00624,-0.00019,0.00853,-0.01553,0.00884,-0.01568,0.01246,0.00125,0.01372
2003-09-02,0.01043,0.00481,0.00209,-0.00853,0.01365,-0.00188,0.01973,-0.00835,-0.00086,-0.0108
2003-09-03,0.00249,0.00095,0.00051,-0.00057,-0.00047,0.00433,-0.00387,0.00333,-0.00148,-0.00119
2003-09-04,-0.00497,-0.00627,-0.00336,0.00057,0.00156,0.00588,0.00053,0.00475,0.00017,0.00723
2003-09-05,-0.01584,-0.00248,-0.00669,0.01678,-0.01135,0.00153,-0.0091,0.01633,-0.00011,0.01427
2003-09-08,-0.0046,0.00497,0.00208,0.00346,-0.00524,0.00029,-0.00677,0.00331,-0.00057,0.00228
2003-09-09,-0.00592,0.00129,-0.00321,0.00123,-0.01192,0.00307,-0.00981,0.00434,0.00131,0.00446
2003-09-10,-0.00045,-0.00685,0.00075,-0.00361,0.00076,0.00066,0.00395,0.00043,0.00085,-0.00264
2003-09-11,0.0008,0.00051,-0.00251,0.00072,-0.00304,-0.00365,-0.0024,0.00497,0.00211,0.00027
2003-09-12,-0.01076,-0.00264,-0.00781,0.00731,-0.0065,0.00578,-0.00051,0.01046,-0.00057,0.01278
2003-09-15,0.00027,-0.00026,0.00274,-0.00116,-0.00406,-0.0022,-0.00496,-0.00706,-0.00228,-0.0026
2003-09-16,0.01228,0.00976,0.00922,-0.01162,0.00708,-0.00219,0.00376,-0.00591,0.00239,-0.00853
2003-09-17,-0.00652,0.00241,-0.01084,0.00821,-0.00362,0.00168,0.00463,0.01024,-0.00086,0.01318
2003-09-18,-9e-05,0.00623,-0.00689,-0.00116,-0.00256,0.00168,-0.00361,0.00217,0.00257,0.00568
2003-09-19,-0.00939,0.01117,-0.00986,0.00965,-0.01016,0.01291,-0.01108,0.00711,0.00218,0.00966
2003-09-22,-0.0107,0.01806,-0.00958,0.01189,-0.01226,-0.00037,-0.01247,0.0126,0.00852,0.00951
2003-09-23,-0.00166,0.00268,-0.00533,0.00118,0.00309,-0.00644,0.00403,0.01372,-0.00098,0.01024
2003-09-24,0.00131,-0.00045,0.00012,-0.00111,0.00074,0.00133,-0.00017,0.00457,-0.00208,0.00507
2003-09-25,-0.00105,-0.00143,-0.00175,0.00622,-0.00177,0.00489,0.00168,-0.00065,0.0004,-0.00258
2003-09-26,0.00017,0.00054,-0.0006,0.00171,0.00753,-0.00518,0.01032,-0.00671,0.00306,-0.00554
2003-09-29,-0.00833,0.00655,-0.00271,0.00957,0.0,-0.00037,-0.00526,0.0126,-0.00058,0.0091
2003-09-30,-0.0062,-0.00324,0.00132,0.00784,-0.00768,0.00333,-0.00675,-0.00598,0.0,-0.00793
2003-10-01,-0.00497,0.00739,-0.00282,0.00455,-0.00484,0.00193,-0.0052,0.0028,0.00145,0.00507
2003-10-02,-0.00077,0.00018,-0.00497,0.00061,-0.00234,0.00692,-0.00184,0.0076,0.00098,0.00679
2003-10-03,0.01038,-0.0028,0.00719,-0.01608,0.00469,-0.00224,0.00956,-0.01276,-0.00041,-0.01533
2003-10-06,-0.00944,0.00081,-0.00671,0.01039,-0.00498,0.00037,-0.00101,0.01537,0.00127,0.01432
2003-10-07,-0.00664,0.00907,0.00683,0.00569,-0.00872,0.00884,-0.00654,0.00426,0.00197,-0.00043
2003-10-08,-0.00178,0.00237,0.00181,0.00099,0.00072,-0.00278,0.00117,0.00269,-0.00139,0.00136
2003-10-09,0.00936,0.00192,-0.00066,-0.0085,0.00334,-0.00516,-0.00201,-0.01165,0.00023,-0.00928
2003-10-10,-0.00995,0.00707,-0.00271,0.00964,-0.00522,0.01436,-0.00134,0.00666,0.00081,0.00949
2003-10-14,0.00748,-0.00661,-0.00497,-0.00669,0.00391,-0.00182,0.00603,-0.00164,-0.00948,-0.0112
2003-10-15,0.00616,-0.00247,0.00233,-0.00642,-0.00131,-0.00068,0.00185,-0.00541,-0.00132,-0.00601
2003-10-16,-0.00112,0.00183,-0.00371,0.00053,-0.00203,0.00614,-0.00017,-0.00117,0.00242,0.00078
2003-10-17,0.003,-0.00192,0.00233,-0.00518,-0.00087,0.00129,-0.00168,-0.00324,-0.0015,-0.00254
2003-10-20,-0.00352,-0.00591,-0.00167,0.0033,-0.00245,-0.00418,-0.00201,-0.00576,-0.00293,-0.00098
2003-10-21,-0.00043,0.00482,0.00018,0.00053,-0.00876,0.00303,-0.00901,0.00466,0.0004,0.00248
2003-10-22,-0.01099,0.00677,-0.01122,0.01165,-0.0101,0.00893,-0.00777,0.01387,0.00414,0.01812
2003-10-23,0.00085,-0.00586,-0.00047,0.00137,0.00967,-0.00337,-0.00378,-0.00641,-0.00465,-0.00372
2003-10-24,-0.00322,0.00329,-0.00171,0.00435,-0.00143,0.00115,-0.00148,-0.00017,0.00166,0.0015
2003-10-27,0.00602,0.00781,0.00118,-0.00702,-0.00413,-0.00267,0.00082,-0.00645,-0.00086,-0.00578
2003-10-28,0.00623,0.00046,-0.00024,-0.00968,-0.00185,-8e-05,-0.00377,-0.00295,-0.00143,-0.00191
2003-10-29,0.00137,0.00139,-0.00189,-0.00045,0.00057,0.00076,-0.00065,0.00384,0.00534,-0.00241
2003-10-30,-0.0018,-0.00083,-0.00218,0.00324,-0.00397,0.00222,-0.00131,1e-05,0.00144,0.00418
2003-10-31,0.0073,-0.01676,0.00406,-0.00991,-0.00028,-0.00959,0.00229,-0.01236,-0.00363,-0.00949
2003-11-03,0.01344,-0.00994,0.01008,-0.01667,0.01294,-0.00965,0.00459,-0.01284,-0.00327,-0.01317
2003-11-04,-0.00375,0.01449,-0.00095,0.00103,-0.00443,0.00015,-0.00361,0.00761,0.00097,0.00042
2003-11-05,0.00209,-0.00282,0.00131,-0.0044,-0.01176,0.00068,-0.01106,-0.00159,0.00143,-0.00042
2003-11-06,0.00489,-0.00218,0.0052,-0.00613,0.00353,-0.00375,0.00715,-0.00241,0.0008,-0.00541
2003-11-07,-0.00768,0.00784,-0.0009,0.00745,-0.0024,0.0094,-0.00407,0.0112,0.00034,0.00904
2003-11-10,-0.00087,0.01206,-0.00173,-0.00198,-0.01052,0.00979,-0.00889,0.00144,0.00346,0.00231
2003-11-12,-0.0114,-0.00526,-0.00197,0.01393,-0.00181,0.00774,-0.00785,0.0113,0.0026,0.01595
2003-11-13,-0.00548,0.00203,-0.00654,0.00357,-0.00223,0.00054,-0.00509,0.00684,0.00232,0.00385
2003-11-14,-0.00273,-0.00092,0.00231,0.00688,0.00237,-0.00261,0.0,0.00257,0.00232,0.0019
2003-11-17,-9e-05,-0.00506,-0.00261,0.00662,0.01036,-0.00833,0.00637,-0.00168,-0.00348,0.00026
2003-11-18,-0.01261,0.00802,-0.00667,0.01445,-0.01495,0.00902,-0.01302,0.01327,0.00464,0.0136
2003-11-19,-0.00134,-0.00875,0.00094,0.00176,-0.00235,-0.00115,-0.00723,0.0002,0.00338,0.00531
2003-11-20,0.00118,0.00064,-0.00247,0.00092,-0.00124,0.00069,-0.00625,-0.00139,-0.00297,-0.00153
2003-11-21,-0.00151,0.0011,-6e-05,0.00269,0.00152,-0.00084,0.00296,0.00385,-0.00099,0.00233
2003-11-24,0.01225,-0.00476,0.00442,-0.01627,0.00708,-0.0128,0.00422,-0.01347,-0.00116,-0.01245
2003-11-25,-0.00144,-0.00301,-0.00195,0.00197,-0.00139,0.00569,0.00125,0.00125,0.00029,0.00185
2003-11-26,-0.01122,0.00558,-0.00628,0.01391,-0.00707,0.00688,-0.00735,0.00454,-0.00087,0.00943
2003-11-28,-0.00644,-0.00384,-0.00752,0.00564,0.00014,0.00553,0.00359,0.00357,-0.00058,0.00512
2003-12-01,0.00326,-0.00073,0.00058,-0.00664,-0.004,-0.00385,-0.0067,0.00119,-0.00017,-0.00066
2003-12-02,-0.01065,0.00723,-0.00475,0.00989,-0.00727,0.00269,-0.00434,0.01093,0.00221,0.01008
2003-12-03,-0.00074,0.00599,0.00249,-0.00101,-0.00545,-0.00092,-0.00309,0.00551,0.00099,0.00675
2003-12-04,0.00132,-0.00018,0.00279,-0.0014,0.00299,-0.00957,0.00526,-0.00148,0.00221,0.00291
2003-12-05,-0.0066,0.0038,-0.00406,0.01177,-0.00299,0.00611,0.00062,0.00899,0.00029,0.00652
2003-12-08,-0.00492,0.00512,-0.0037,0.00724,-0.00596,0.006,-0.00387,0.00675,0.00134,0.00023
2003-12-09,-0.00098,-0.00065,-0.00552,-8e-05,0.00054,-0.00959,0.00155,0.00123,-0.00076,0.0009
2003-12-10,0.00115,-0.0102,-0.00092,0.00055,0.0,0.00107,-0.0034,-0.00541,-0.00088,-0.00335
2003-12-11,0.00418,0.00157,6e-05,-0.00795,0.00583,-0.01473,0.00619,-0.00546,-0.00082,-0.00792
2003-12-12,-0.00982,0.00463,-0.0012,0.01024,-0.00947,0.00923,-0.00572,0.01128,0.00374,0.00826
2003-12-15,-0.00049,0.00195,0.00092,-0.00055,-0.00054,0.0016,-0.00062,-0.00546,0.0,-0.00434
2003-12-16,-0.00309,-0.00074,-0.00343,0.00317,-0.00094,-0.00426,-0.00308,0.00198,0.0024,0.00269
2003-12-17,-0.00429,0.00167,-0.00598,0.00334,0.00377,-0.00492,0.00385,0.00582,-0.00182,-0.0056
2003-12-18,0.0004,-0.00464,-0.00329,-0.00016,0.0046,-0.00339,0.00479,-0.00725,0.00035,-0.00624
2003-12-19,-0.00032,-0.00019,-0.00011,-0.0008,0.00122,-0.00824,0.00155,0.00164,-0.00064,0.00646
2003-12-22,-0.00282,0.00502,0.00227,0.00199,0.0034,0.00636,0.00233,0.00014,-6e-05,-0.00089
2003-12-23,0.00073,-0.00037,-0.00085,-0.00342,-0.00286,0.00572,0.00234,0.00137,0.00105,-0.00594
2003-12-24,-0.00466,0.0014,-0.00554,0.00934,-0.00933,0.01025,-0.01009,0.00233,0.00105,0.00104
2003-12-26,0.00185,0.00103,0.0013,-0.00456,0.00202,0.00321,-0.00093,-0.00301,0.00088,-0.00458
2003-12-29,-0.00353,0.00234,0.00113,0.0024,-0.00094,-0.00275,-0.00093,0.00685,0.00123,0.00473
2003-12-30,-0.00288,-0.00065,-0.00456,0.00329,-0.00805,0.00513,-0.00737,0.0011,-0.00059,0.00379
2003-12-31,-0.00605,-0.00121,-0.00314,0.0058,-0.00507,0.00871,-0.00336,0.00927,0.00259,0.00859
2004-01-02,0.0004,0.00168,-0.00336,-0.00081,-0.00742,0.00178,-0.00472,0.00065,-0.00188,0.00105
2004-01-05,-0.00689,0.00798,-0.01017,0.0055,-0.01389,0.00755,-0.01939,0.00323,0.00247,6e-05
2004-01-06,-0.00739,-0.00094,-0.00881,0.00407,-0.0026,-0.00164,0.0,0.00453,-0.00029,-0.00597
2004-01-07,0.00849,9e-05,0.00285,-0.00917,0.00221,-0.00467,0.0,-0.00633,0.001,-0.01636
2004-01-08,-0.00841,0.00019,-0.00794,0.01072,-0.00907,0.00732,-0.00653,0.00587,0.00153,-0.00037
2004-01-09,-0.00632,-0.00348,-0.00728,0.00515,-0.00283,0.00785,-0.00884,0.00745,0.001,0.01382
2004-01-12,0.00398,0.00056,-0.00211,-0.00287,-0.00141,-0.00354,-0.00307,-0.00577,0.00053,-0.00193
2004-01-13,0.00525,0.00216,0.00428,-0.00302,0.00206,0.00047,0.00249,-0.00701,-0.00154,0.0014
2004-01-14,0.00071,0.00179,0.00125,-0.00049,-0.0009,-0.01071,-0.00073,-0.00575,-0.00018,0.00083
2004-01-15,0.0109,-0.00038,0.01114,-0.01247,0.00995,-0.00959,0.01475,-0.01013,-0.00047,-0.01625
2004-01-16,0.01545,-0.00723,0.01155,-0.0189,0.00508,0.00116,0.00986,-0.01599,-0.00394,-0.01852
2004-01-20,-0.01513,-0.0028,-0.01056,0.0152,-0.00365,0.00882,-0.00135,0.0164,-0.00293,0.01472
2004-01-21,-0.00262,0.00308,-0.00592,0.00337,-0.00545,-0.01213,-0.00523,0.00993,0.00505,0.0085
2004-01-22,-0.00789,0.00714,-0.00822,0.00711,-0.00747,0.00369,-0.00905,0.00653,0.00378,0.00346
2004-01-23,0.00845,-0.00122,0.01326,-0.00743,0.00993,-0.01112,0.00697,-0.0122,-0.00218,-0.00849
2004-01-26,0.00461,0.00057,0.00016,-0.00433,-0.00207,-0.00114,-0.00074,-0.007,0.00083,-0.00523
2004-01-27,-0.00722,0.00557,-0.00422,0.00764,-0.00966,0.00626,-0.01006,0.00866,-0.00041,0.00746
2004-01-28,0.00182,0.00038,-0.00508,-0.0033,0.00218,-0.01294,0.00147,-0.00055,0.00213,-0.01554
2004-01-29,0.01847,-0.00539,0.01414,-0.01525,0.02641,-0.00919,0.01664,-0.02197,-0.00713,-0.02191
2004-01-30,-0.00507,0.00236,-0.00567,0.00222,-0.00526,0.00564,-0.00478,-0.00027,0.00583,0.00808
2004-02-02,0.00209,0.00236,0.00181,-0.00278,0.00777,-0.00901,-0.00268,0.00261,-0.00035,0.00464
2004-02-03,-0.01081,0.00218,-0.01083,0.01195,-0.01117,0.00082,-0.01212,0.01002,0.00118,0.00425
2004-02-04,0.00072,-0.00161,0.00245,-0.00152,0.00354,0.0033,-0.00571,-0.00041,-0.00148,-0.0023
2004-02-05,-0.00429,9e-05,-0.00234,0.00433,-0.00406,0.0009,-0.00554,0.00321,0.00195,0.00215
2004-02-06,-0.00696,-0.00047,-0.0044,0.00807,-0.00313,0.00158,-0.00305,0.01595,0.00367,0.00939
2004-02-09,0.00173,-0.00104,-0.00653,-0.00243,-0.01049,-0.00053,-0.0075,-0.00306,0.00131,0.004
2004-02-10,-0.00433,0.00123,-0.00628,0.0034,-0.00693,0.00113,-0.00545,0.00431,0.00429,-0.01022
2004-02-11,-0.00689,0.00171,-0.00815,0.00309,-0.00587,0.00839,-0.00014,0.00622,0.00299,0.00246
2004-02-12,0.00062,-0.00047,-0.00318,-0.00098,-0.00343,-0.00076,-0.00043,-0.00119,-0.00245,0.00051
2004-02-13,0.00438,-0.00171,0.00424,-0.00543,0.00152,0.00304,-0.00057,-0.00322,-0.00066,-0.00123
2004-02-17,-0.00758,-0.00189,-0.01135,0.00836,-0.01312,0.00305,-0.0108,0.00042,0.00096,0.01154
2004-02-18,0.00281,-0.00537,0.00116,-0.00244,0.00616,-0.00563,0.00453,-0.00307,-0.00185,-0.00603
2004-02-19,0.00996,-0.00675,0.00538,-0.01027,0.00227,-0.00763,0.00527,-0.00646,-0.00405,-0.0063
2004-02-20,0.00966,-0.01612,0.01346,-0.01168,0.02198,-0.0119,0.02412,-0.01163,-0.00551,-0.01141
2004-02-23,-0.00048,0.00562,-0.00096,0.00135,-0.00039,0.00589,0.00146,-0.00041,-0.00035,0.00114
2004-02-24,-0.00974,0.00102,-0.01144,0.01234,-0.00836,0.006,-0.01092,0.00789,0.0026,0.0076
2004-02-25,0.015,-0.00811,0.00765,-0.01489,0.01108,-0.00653,0.00421,-0.01749,-0.00189,-0.01748
2004-02-26,0.00473,-0.00549,0.00792,-0.00594,0.00246,-0.0047,0.00044,-0.00358,-0.00577,0.00198
2004-02-27,0.00024,0.00302,0.00183,-0.00142,-0.00182,0.00209,0.00321,-0.00296,-0.00012,0.00092
